'sample #',MLII,V5
646893,946,1012
646894,946,1013
646895,945,1010
646896,941,1009
646897,940,1009
646898,943,1009
646899,944,1001
646900,938,992
646901,930,987
646902,921,982
646903,917,986
646904,914,1006
646905,910,1038
646906,907,1073
646907,920,1101
646908,951,1122
646909,987,1146
646910,1029,1169
646911,1068,1186
646912,1119,1204
646913,1174,1221
646914,1214,1241
646915,1238,1259
646916,1255,1262
646917,1270,1227
646918,1278,1150
646919,1264,1062
646920,1212,1006
646921,1123,996
646922,1025,1005
646923,953,1011
646924,920,1012
646925,922,1010
646926,936,1009
646927,945,1006
646928,947,1007
646929,946,1006
646930,944,1007
646931,944,1005
646932,941,1003
646933,939,1005
646934,937,1007
646935,939,1008
646936,939,1006
646937,938,1005
646938,937,1004
646939,933,1005
646940,935,1009
646941,937,1009
646942,937,1007
646943,934,1005
646944,934,1003
646945,935,1007
646946,935,1007
646947,937,1011
646948,938,1007
646949,937,1005
646950,936,1004
646951,936,1006
646952,936,1008
646953,938,1008
646954,938,1009
646955,935,1007
646956,936,1004
646957,936,1004
646958,937,1009
646959,938,1007
646960,938,1006
646961,935,1006
646962,932,1006
646963,934,1006
646964,935,1006
646965,937,1008
646966,937,1006
646967,937,1005
646968,937,1004
646969,936,1005
646970,937,1007
646971,939,1006
646972,937,1004
646973,938,1003
646974,936,1002
646975,937,1002
646976,938,1007
646977,943,1005
646978,942,1005
646979,942,1003
646980,940,1002
646981,938,1003
646982,943,1007
646983,947,1006
646984,946,1003
646985,944,1001
646986,943,999
646987,940,1000
646988,941,1004
646989,944,1002
646990,943,1003
646991,940,998
646992,941,995
646993,939,993
646994,941,994
646995,941,994
646996,940,993
646997,936,993
646998,937,988
646999,937,989
647000,939,990
647001,943,990
647002,942,988
647003,941,988
647004,940,988
647005,940,990
647006,942,993
647007,941,992
647008,943,995
647009,944,997
647010,944,998
647011,945,1002
647012,947,1007
647013,951,1010
647014,952,1010
647015,949,1010
647016,952,1009
647017,953,1015
647018,954,1018
647019,955,1022
647020,956,1022
647021,956,1021
647022,957,1021
647023,956,1023
647024,958,1025
647025,961,1030
647026,961,1029
647027,964,1027
647028,962,1027
647029,961,1026
647030,964,1029
647031,966,1028
647032,964,1029
647033,963,1027
647034,963,1027
647035,964,1027
647036,966,1031
647037,967,1031
647038,964,1030
647039,963,1027
647040,962,1028
647041,962,1028
647042,963,1031
647043,964,1032
647044,960,1030
647045,961,1026
647046,961,1028
647047,958,1029
647048,961,1029
647049,962,1029
647050,962,1031
647051,961,1028
647052,960,1026
647053,962,1029
647054,963,1030
647055,965,1028
647056,963,1030
647057,960,1026
647058,962,1027
647059,959,1029
647060,961,1029
647061,963,1027
647062,961,1028
647063,959,1027
647064,959,1025
647065,959,1027
647066,961,1030
647067,963,1031
647068,961,1030
647069,959,1025
647070,957,1025
647071,956,1026
647072,958,1026
647073,960,1028
647074,957,1024
647075,956,1021
647076,952,1022
647077,951,1023
647078,955,1024
647079,957,1024
647080,956,1023
647081,955,1021
647082,954,1020
647083,954,1021
647084,956,1023
647085,955,1025
647086,956,1025
647087,955,1021
647088,955,1020
647089,954,1022
647090,955,1023
647091,956,1023
647092,955,1024
647093,956,1023
647094,958,1020
647095,959,1022
647096,961,1026
647097,968,1024
647098,969,1027
647099,970,1025
647100,969,1027
647101,970,1029
647102,973,1033
647103,978,1033
647104,979,1033
647105,980,1031
647106,978,1031
647107,978,1033
647108,978,1034
647109,981,1036
647110,978,1037
647111,975,1036
647112,971,1037
647113,970,1037
647114,972,1037
647115,974,1041
647116,973,1042
647117,970,1040
647118,972,1037
647119,975,1037
647120,982,1037
647121,979,1035
647122,972,1034
647123,964,1033
647124,961,1032
647125,959,1031
647126,959,1030
647127,957,1030
647128,953,1030
647129,951,1029
647130,947,1027
647131,948,1026
647132,949,1033
647133,950,1032
647134,951,1030
647135,948,1027
647136,945,1025
647137,944,1027
647138,946,1029
647139,949,1031
647140,947,1031
647141,945,1027
647142,941,1026
647143,944,1028
647144,946,1030
647145,949,1032
647146,950,1031
647147,948,1026
647148,948,1028
647149,948,1030
647150,949,1031
647151,948,1029
647152,947,1026
647153,943,1018
647154,937,1008
647155,930,1006
647156,924,1003
647157,923,1011
647158,917,1032
647159,909,1061
647160,910,1091
647161,928,1114
647162,962,1135
647163,999,1160
647164,1041,1183
647165,1095,1204
647166,1152,1206
647167,1197,1169
647168,1213,1096
647169,1196,1033
647170,1122,1014
647171,1026,1021
647172,944,1027
647173,912,1026
647174,918,1029
647175,935,1028
647176,944,1025
647177,947,1024
647178,942,1023
647179,940,1026
647180,940,1027
647181,944,1027
647182,942,1026
647183,941,1023
647184,937,1022
647185,940,1024
647186,941,1024
647187,943,1027
647188,944,1027
647189,942,1025
647190,941,1021
647191,938,1021
647192,938,1025
647193,942,1026
647194,940,1026
647195,939,1026
647196,937,1024
647197,935,1025
647198,940,1027
647199,942,1026
647200,941,1027
647201,939,1026
647202,938,1025
647203,939,1028
647204,941,1029
647205,943,1029
647206,944,1029
647207,941,1026
647208,941,1026
647209,942,1027
647210,944,1029
647211,945,1030
647212,945,1031
647213,941,1027
647214,940,1024
647215,941,1029
647216,946,1029
647217,947,1029
647218,945,1030
647219,943,1028
647220,943,1026
647221,941,1024
647222,942,1026
647223,944,1027
647224,942,1026
647225,940,1022
647226,941,1022
647227,940,1024
647228,944,1026
647229,946,1024
647230,947,1024
647231,946,1021
647232,943,1018
647233,943,1020
647234,946,1022
647235,949,1021
647236,948,1021
647237,949,1018
647238,948,1014
647239,947,1017
647240,947,1014
647241,951,1017
647242,950,1015
647243,947,1011
647244,947,1009
647245,945,1010
647246,946,1010
647247,947,1011
647248,947,1011
647249,946,1010
647250,946,1009
647251,945,1010
647252,949,1011
647253,952,1012
647254,954,1012
647255,952,1012
647256,951,1013
647257,952,1017
647258,954,1021
647259,954,1021
647260,955,1023
647261,954,1024
647262,957,1026
647263,959,1027
647264,961,1034
647265,965,1037
647266,964,1036
647267,962,1036
647268,964,1036
647269,965,1039
647270,967,1040
647271,970,1043
647272,970,1042
647273,966,1042
647274,963,1040
647275,964,1041
647276,965,1042
647277,969,1044
647278,969,1044
647279,968,1041
647280,968,1041
647281,965,1043
647282,967,1043
647283,970,1047
647284,970,1044
647285,968,1040
647286,967,1039
647287,968,1040
647288,969,1044
647289,970,1046
647290,968,1044
647291,964,1040
647292,965,1039
647293,966,1040
647294,967,1041
647295,970,1043
647296,969,1042
647297,967,1040
647298,964,1037
647299,964,1041
647300,966,1040
647301,969,1040
647302,967,1039
647303,963,1037
647304,962,1036
647305,961,1036
647306,963,1039
647307,966,1039
647308,964,1036
647309,961,1035
647310,960,1030
647311,961,1037
647312,960,1039
647313,966,1039
647314,964,1039
647315,962,1036
647316,961,1033
647317,960,1036
647318,962,1037
647319,965,1038
647320,966,1036
647321,962,1031
647322,960,1032
647323,962,1033
647324,961,1037
647325,964,1035
647326,962,1036
647327,960,1030
647328,960,1029
647329,958,1032
647330,960,1034
647331,961,1033
647332,961,1034
647333,962,1033
647334,959,1030
647335,958,1031
647336,961,1033
647337,963,1031
647338,964,1033
647339,966,1031
647340,965,1031
647341,965,1034
647342,970,1035
647343,974,1036
647344,976,1035
647345,976,1032
647346,976,1032
647347,976,1036
647348,981,1041
647349,985,1041
647350,985,1040
647351,988,1039
647352,988,1038
647353,987,1040
647354,990,1041
647355,991,1042
647356,992,1043
647357,988,1045
647358,988,1043
647359,986,1047
647360,989,1048
647361,989,1049
647362,991,1049
647363,989,1045
647364,988,1043
647365,990,1042
647366,993,1041
647367,989,1040
647368,979,1039
647369,976,1037
647370,972,1036
647371,970,1036
647372,968,1037
647373,969,1037
647374,968,1037
647375,965,1033
647376,962,1032
647377,960,1033
647378,962,1036
647379,963,1035
647380,965,1038
647381,962,1036
647382,960,1033
647383,957,1032
647384,958,1034
647385,962,1034
647386,961,1035
647387,958,1032
647388,958,1033
647389,959,1034
647390,960,1037
647391,958,1037
647392,958,1036
647393,956,1032
647394,957,1031
647395,956,1033
647396,957,1034
647397,959,1032
647398,956,1027
647399,955,1020
647400,948,1013
647401,939,1008
647402,933,1007
647403,932,1012
647404,925,1028
647405,918,1054
647406,917,1077
647407,933,1099
647408,963,1120
647409,996,1140
647410,1033,1163
647411,1080,1184
647412,1134,1193
647413,1182,1173
647414,1209,1118
647415,1209,1052
647416,1166,1016
647417,1086,1012
647418,1005,1022
647419,943,1028
647420,925,1031
647421,933,1030
647422,946,1031
647423,952,1028
647424,952,1026
647425,950,1027
647426,952,1031
647427,957,1033
647428,956,1031
647429,955,1030
647430,955,1027
647431,955,1029
647432,954,1031
647433,954,1031
647434,958,1031
647435,956,1032
647436,958,1030
647437,958,1032
647438,960,1034
647439,958,1035
647440,959,1031
647441,958,1031
647442,957,1029
647443,955,1029
647444,957,1033
647445,955,1034
647446,958,1034
647447,958,1032
647448,955,1031
647449,956,1030
647450,960,1032
647451,960,1032
647452,958,1032
647453,957,1031
647454,956,1032
647455,954,1032
647456,957,1033
647457,959,1035
647458,959,1033
647459,957,1030
647460,955,1032
647461,954,1031
647462,960,1035
647463,960,1033
647464,962,1033
647465,959,1029
647466,957,1028
647467,955,1029
647468,957,1034
647469,961,1035
647470,962,1033
647471,962,1030
647472,962,1028
647473,960,1028
647474,964,1032
647475,964,1034
647476,966,1034
647477,966,1031
647478,965,1029
647479,965,1029
647480,967,1030
647481,970,1028
647482,968,1027
647483,970,1026
647484,968,1024
647485,968,1028
647486,967,1029
647487,971,1030
647488,973,1030
647489,973,1025
647490,972,1021
647491,971,1020
647492,971,1023
647493,974,1023
647494,970,1016
647495,969,1014
647496,969,1014
647497,970,1015
647498,967,1013
647499,969,1014
647500,967,1015
647501,967,1014
647502,964,1014
647503,966,1015
647504,966,1018
647505,969,1018
647506,968,1016
647507,966,1018
647508,967,1018
647509,969,1018
647510,972,1023
647511,975,1025
647512,977,1026
647513,976,1025
647514,977,1024
647515,973,1028
647516,974,1035
647517,981,1036
647518,979,1039
647519,983,1036
647520,984,1036
647521,983,1034
647522,982,1037
647523,984,1038
647524,983,1037
647525,983,1037
647526,980,1036
647527,982,1039
647528,986,1039
647529,987,1040
647530,986,1039
647531,986,1037
647532,984,1035
647533,985,1036
647534,985,1040
647535,987,1039
647536,987,1038
647537,985,1035
647538,984,1035
647539,981,1037
647540,983,1036
647541,982,1036
647542,982,1034
647543,980,1032
647544,979,1034
647545,979,1036
647546,982,1040
647547,982,1039
647548,985,1038
647549,984,1034
647550,984,1036
647551,981,1035
647552,981,1037
647553,982,1039
647554,983,1039
647555,979,1036
647556,979,1033
647557,977,1035
647558,979,1036
647559,980,1038
647560,981,1036
647561,979,1032
647562,980,1030
647563,977,1031
647564,979,1035
647565,979,1035
647566,978,1035
647567,975,1032
647568,975,1031
647569,974,1031
647570,977,1030
647571,980,1030
647572,976,1031
647573,976,1030
647574,973,1029
647575,970,1031
647576,975,1033
647577,975,1032
647578,976,1034
647579,976,1029
647580,974,1026
647581,971,1028
647582,970,1031
647583,974,1034
647584,971,1032
647585,971,1030
647586,971,1029
647587,972,1027
647588,977,1028
647589,979,1029
647590,978,1027
647591,977,1027
647592,978,1027
647593,977,1029
647594,979,1030
647595,984,1030
647596,985,1027
647597,986,1025
647598,984,1027
647599,983,1029
647600,987,1033
647601,988,1038
647602,990,1035
647603,993,1033
647604,995,1032
647605,997,1033
647606,998,1035
647607,1001,1036
647608,999,1038
647609,995,1038
647610,993,1037
647611,992,1037
647612,993,1041
647613,995,1040
647614,996,1041
647615,992,1038
647616,992,1036
647617,991,1038
647618,991,1039
647619,995,1037
647620,994,1033
647621,992,1028
647622,988,1030
647623,983,1029
647624,981,1032
647625,980,1035
647626,980,1037
647627,979,1036
647628,976,1033
647629,973,1033
647630,974,1036
647631,972,1034
647632,972,1032
647633,969,1026
647634,966,1024
647635,963,1025
647636,966,1025
647637,965,1027
647638,965,1027
647639,965,1025
647640,961,1023
647641,964,1023
647642,964,1024
647643,967,1025
647644,964,1025
647645,963,1024
647646,962,1022
647647,960,1022
647648,960,1025
647649,962,1024
647650,961,1025
647651,960,1022
647652,958,1022
647653,960,1021
647654,962,1021
647655,961,1017
647656,960,1014
647657,952,1007
647658,945,1001
647659,938,997
647660,936,1004
647661,930,1018
647662,918,1039
647663,916,1056
647664,928,1069
647665,950,1081
647666,980,1094
647667,1013,1112
647668,1055,1135
647669,1106,1157
647670,1156,1161
647671,1194,1131
647672,1216,1077
647673,1207,1019
647674,1159,987
647675,1082,984
647676,1008,994
647677,956,1005
647678,931,1013
647679,928,1016
647680,931,1017
647681,938,1016
647682,944,1015
647683,948,1015
647684,949,1017
647685,952,1019
647686,951,1019
647687,952,1016
647688,951,1018
647689,952,1017
647690,950,1020
647691,955,1020
647692,954,1020
647693,952,1018
647694,948,1016
647695,948,1018
647696,950,1018
647697,951,1021
647698,948,1022
647699,947,1018
647700,948,1018
647701,946,1019
647702,950,1021
647703,950,1022
647704,952,1021
647705,948,1021
647706,945,1020
647707,946,1020
647708,949,1021
647709,951,1024
647710,950,1024
647711,953,1022
647712,950,1022
647713,949,1023
647714,952,1024
647715,953,1026
647716,954,1024
647717,954,1021
647718,951,1021
647719,951,1019
647720,955,1022
647721,955,1022
647722,955,1023
647723,950,1022
647724,948,1020
647725,944,1021
647726,950,1022
647727,952,1025
647728,951,1023
647729,950,1022
647730,949,1022
647731,948,1022
647732,950,1024
647733,950,1025
647734,950,1025
647735,950,1023
647736,949,1022
647737,950,1022
647738,951,1022
647739,952,1026
647740,953,1023
647741,953,1024
647742,951,1020
647743,951,1021
647744,952,1023
647745,952,1022
647746,951,1022
647747,950,1019
647748,949,1016
647749,949,1017
647750,949,1019
647751,951,1017
647752,951,1015
647753,950,1013
647754,946,1011
647755,948,1011
647756,946,1012
647757,946,1011
647758,948,1009
647759,947,1006
647760,943,1003
647761,941,1002
647762,943,1004
647763,944,1005
647764,944,1005
647765,943,1001
647766,941,999
647767,939,999
647768,940,1002
647769,941,1005
647770,942,1007
647771,942,1007
647772,942,1008
647773,943,1012
647774,947,1014
647775,951,1017
647776,951,1017
647777,950,1017
647778,951,1020
647779,950,1025
647780,956,1027
647781,960,1030
647782,961,1030
647783,961,1028
647784,962,1028
647785,961,1028
647786,966,1033
647787,970,1036
647788,969,1036
647789,967,1035
647790,967,1033
647791,967,1033
647792,970,1037
647793,973,1036
647794,973,1036
647795,971,1034
647796,971,1034
647797,968,1038
647798,969,1036
647799,970,1039
647800,970,1035
647801,970,1032
647802,969,1032
647803,966,1031
647804,969,1034
647805,970,1036
647806,968,1034
647807,968,1031
647808,968,1030
647809,966,1031
647810,968,1035
647811,968,1034
647812,968,1035
647813,966,1032
647814,965,1028
647815,965,1027
647816,967,1030
647817,968,1029
647818,966,1031
647819,965,1030
647820,962,1027
647821,963,1030
647822,966,1029
647823,966,1031
647824,965,1031
647825,964,1030
647826,963,1025
647827,959,1027
647828,964,1027
647829,964,1028
647830,963,1027
647831,960,1027
647832,962,1024
647833,959,1027
647834,962,1027
647835,962,1027
647836,961,1025
647837,959,1022
647838,960,1020
647839,958,1023
647840,960,1025
647841,961,1024
647842,958,1025
647843,958,1025
647844,955,1022
647845,954,1024
647846,958,1024
647847,962,1024
647848,961,1025
647849,961,1023
647850,959,1021
647851,957,1022
647852,962,1023
647853,962,1024
647854,962,1023
647855,964,1023
647856,964,1022
647857,964,1022
647858,966,1024
647859,973,1024
647860,972,1023
647861,973,1020
647862,973,1020
647863,975,1021
647864,976,1024
647865,978,1027
647866,980,1028
647867,980,1024
647868,982,1025
647869,982,1026
647870,984,1027
647871,989,1031
647872,988,1032
647873,985,1029
647874,984,1027
